Number_ID,Breed,Owner,AGE,SEX,kg,BCS,AIRg,DI,SI,EMS,Sg,TBFM ,%BF,Leptin,Adiponectin,NEFA,TG,Fat area,MATSUDA,SIisOGTT,AVIGNON,O_AUCg,O_AUCi,O_peak insulin,O_time peak i,O_peak glucose,O_time peak glu,O_overall mean insulin,O_overall mean glucose,time,time2,insulin,glucose,F_0g,F_0i,Tmin,Gb,Gmin,Ge,dGb,HAUC,Ttmax,Max F insulin,Baseline F insulin,Baseline F glu,Max F glu
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,0,0,2.5,79.2,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,15,225,3.1,85.4,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,30,900,4.1,89.4,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,60,3600,7.8,108,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,75,5625,8.3,106.5,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,90,8100,6.7,108.5,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,120,14400,7,94.55,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,150,22500,6.1,95.9,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
1,QH,KS,2,g,453.4,5,140.2,453.4,3.234,no,1.209,10.7,2.447490162,0.5,19.552,0.245,4.872881,0.003618649,35.58,0.33,1.82,17260,1023,8.28,75,108.5,90,5.08,94.09,180,32400,2.7,79.4,80.35,5.1,240,80.35,67.3,67.3,16.24144368,8.45,n,128.8235,5.1,80.35,240
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,0,0,0.5,76.7,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,15,225,0.5,37.8,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,30,900,0.5,87.95,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,60,3600,0.5,78.85,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,75,5625,0.5,80.7,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,90,8100,0.5,85.85,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,120,14400,0.5,91,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,150,22500,0.9,99.05,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
2,QH,KS,2,m,369.1,4.5,85.05,728.7,8.568,no,1.407,6.6,1.781054643,2.396,12.349,0.16,15.04237,6.61E-04,104.22,0.47,5.77,15156,52.5,2,120,99.05,150,0.29,81.38,180,32400,1.7,94.5,82.45,1.1,180,82.45,69.95,76.2,15.16070346,29.15,n,100.0594,1.1,82.45,325
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,0,0,0.5,85,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,15,225,0.5,84.45,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,30,900,7.4,90.5,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,60,3600,0.5,90.55,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,75,5625,5.5,86.25,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,90,8100,3.1,86.15,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,120,14400,1.4,83.4,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,150,22500,0.5,79.85,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
3,QH,KS,2,m,340,4.5,52.7,321.1,6.098,n,2.11,n,n,2.196,16.39,0.222,18.29096,0.002337,56.7,0.4,9.45,15332,360.8,7.35,30,90.55,60,1.92,85.31,180,32400,0.5,81.6,83.4,0,150,83.4,70.8,80.15,15.10791367,33.23,n,186.8235,0,83.4,352.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,0,0,0.5,95.15,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,15,225,3.6,96.9,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,30,900,3.2,112,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,60,3600,6.8,128.5,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,75,5625,6.6,138,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,90,8100,7.3,137,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,120,14400,5.1,112.5,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,150,22500,2.6,96.9,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
4,QH,KS,2,m,450,5.5,66.5,202.1,3.11,n,1.941,30.1,6.696278193,0.5,18.756,0.755,4.449153,0.003439,33.26,0.33,1.82,20301,788.3,7.31,90,138,75,4.04,111.42,180,32400,1,85.85,78.9,0,240,78.9,72.2,72.2,8.491761724,10.03,n,138.9655,0,78.9,378.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,0,0,0.5,87.65,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,15,225,0.5,92.2,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,30,900,2.5,110.5,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,60,3600,2.1,110.5,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,75,5625,1.2,112.5,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,90,8100,0.5,109,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,120,14400,2.7,110,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,150,22500,2.4,103.5,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
5,QH,KS,2,m,425.5,4.5,34.5,384.19,11.15,n,1.862,9.9,2.337317565,1.112,21.506,0.61,0.662076,0.001697,54.57,0.37,3.21,18954,330,3.7,180,112.5,75,1.63,103.22,180,32400,3.7,93.1,78.55,0,180,78.55,70.05,76.7,10.82113304,18.23,n,96.028,0,78.55,292.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,0,0,0.5,83.45,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,15,225,0.5,81.8,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,30,900,0.5,87.3,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,60,3600,0.5,92.05,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,75,5625,0.5,90.6,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,2,30,113.5,180,0,94.83,90,8100,0.5,96.8,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,13.5,30,113.5,180,0,94.83,120,14400,0.5,104,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,13.5,30,113.5,180,0,94.83,150,22500,0.5,104,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
6,QH,KS,2,m,350,5,30,349.9,12.09,n,1.99,n,n,0.5,21.321,0.761,4.661017,0.002783,63.73,0.4,5.36,17368,0,13.5,30,113.5,180,0,94.83,180,32400,0.5,113.5,79.6,1.8,240,79.6,73.5,73.75,7.663316583,10.13,n,51.74905,1.8,79.6,335.5
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,0,0,0.5,88.1,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,15,225,0.5,89.55,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,30,900,0.5,91.75,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,60,3600,1.2,92.65,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,75,5625,1,93.9,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,90,8100,0.5,94.8,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,120,14400,2.2,91.15,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,150,22500,0.5,91.4,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
8,QH,KS,2,m,395.5,5,64.3,292.8,4.55,n,1.881,49.1,12.41201252,1.796,18.992,0.438,7.918969,0.002152,93.81,0.5,4.95,16624,108,13.5,120,96.85,180,0.48,92.24,180,32400,0.5,96.85,92.45,0,210,92.45,84.55,85.25,8.545159546,21.73,n,106.07265,0,92.45,367
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,0,0,0.5,84.55,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,15,225,0.5,88.95,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,30,900,0.5,87.05,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,60,3600,1.7,94.3,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,75,5625,4,95.9,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,90,8100,0.9,95.05,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,120,14400,0.5,90.35,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,150,22500,0.5,86.7,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
9,QH,KS,3,m,416.4,6,122.1,403.1,3.31,n,2.381,25.3,6.075000077,2.575,13.604,0.179,24.8411,0.00611,74.65,0.47,5.08,16260,118.5,13.5,75,95.9,75,0.73,90.12,180,32400,0.5,88.2,86.35,0,240,86.35,80.4,85,6.890561668,17.08,n,89.89145,0,86.35,318
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,0,0,3.6,82.3,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,15,225,3.4,80.95,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,30,900,3.8,85.5,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,60,3600,4.5,89.4,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,75,5625,3.9,89.95,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,90,8100,4,89.85,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,120,14400,2.4,97.6,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,150,22500,3.5,97.35,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
10,QH,KS,2,g,403.6,5,57.1,317.6,5.562,n,1.036,15.8,3.915592782,0.947,16.606,0.942,3.707627,0.002023,32.23,0.35,3.95,16449,638.3,13.5,60,97.6,120,3.58,90.05,180,32400,3.2,97.55,80.7,1.5,210,80.7,70.85,73.2,12.20570012,17.05,n,136.608,1.5,80.7,293.5
11,QH,KS,3,g,413.6,6,98.3,459.4,4.676,n,1.454,6.8,1.653314466,2.441,15.829,0.33,13.11794,0.001721,24.66,0.37,2.77,16333,592.5,13.5,0,95.1,75,3.47,90.67,0,0,5.9,88.7,89,2.2,240,89,77.25,83.5,13.20224719,38.18,n,115.4945,2.2,89,321.2
11,QH,KS,3,g,413.6,6,98.3,459.4,4.676,n,1.454,6.8,1.653314466,2.441,15.829,0.33,13.11794,0.001721,24.66,0.37,2.77,16333,592.5,13.5,0,95.1,75,3.47,90.67,15,225,3.4,89.7,89,2.2,240,89,77.25,83.5,13.20224719,38.18,n,115.4945,2.2,89,321.2
